data_id,cocktail_img,cocktail_name,recipe,recipe_detail
692,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FiJEE9pUp1kSpwKWQRMOQw5qeEL8lYrPeAP1UyiRB%3Ft%3D1447392267000,모스코뮬,분류 롱드링크/알콜 도수 22도/제조법 빌딩/글라스 하이볼/주재료 보드카 = 60ml/부재료 라임주스 : 진저엘 = 60ml : 240ml,"/유래/1946년 스미노프(Smirnoff) 보드카를 판매하기 위한 판촉의 일환으로 조주하였다. 처음에는 구리로 만든 머그(Mug) 잔에 모스코 뮬을 마시는 손님들의 모습을 즉석사진으로 찍어 기념으로 주었다고 한다./만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 보드카, 라임주스, 진저엘로 채워준다.3. 바스푼으로 잘 저어준다."
693,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FiML3jXdUqSXpOWgDLO7LYAetMRxPLWoaE0QT6s8c%3Ft%3D1447392267000,모닝콜칵테일,알콜 도수 9도/제조법 쉐이킹/글라스 칵테일/주재료 파스티스 : 마라스치노체리리큐르 = 30ml : 22ml/부재료 생레몬주스 = 22ml,"/만드는 법/1. 얼음을 채운 쉐이커에 파스티스, 마라스치노체리리큐르, 생레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
694,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FWmIlTAOLgceIBiCCIpfzmfeSjrWQsgrdqW7I1wAX%3Ft%3D1447392267000,모닝글로리피즈,"분류 롱드링크, 나이트 캡 칵테일/알콜 도수 22도/제조법 쉐이킹/글라스 하이볼/주재료 스카치위스키 : 앙고스트라비터 = 60ml : 1dash/부재료 레몬주스 : 설탕 : 계란흰자 : 소다수 = 40ml : 1tsp : 7ml : 120ml","/만드는 법/1. 얼음을 채운 쉐이커에 스카치위스키, 앙고스트라비터, 레몬주스, 설탕, 계란흰자, 소다수를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
695,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fgmi2Ipf3S3eHPlqd7jGI9uSKYvwazdUhCo8b3l70%3Ft%3D1447392267000,멤피스벨,알콜 도수 23도/제조법 쉐이킹/글라스 칵테일/주재료 브랜디 : 서던컴포트 : 앙고스트라비터 = 45ml : 22ml : 4dash/부재료 레몬주스 = 15ml/장식 체리,"/만드는 법/1. 얼음을 채운 쉐이커에 브랜디, 서던컴포트, 앙고스트라비터, 레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
696,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fh4UtOUI4p5Wmn2DQQDniM1cuC1dXxpQQfEl9aGaH%3Ft%3D1447392267000,멜트다운,알콜 도수 20도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 피치스냅스 = 30ml : 15ml,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 피치스냅스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
697,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FFDFhydMZvFk4nCrtYrgdTW30b3MGSd3PGchWjXy8%3Ft%3D1447392267000,멕시컨모히토,분류 롱드링크/알콜 도수 17도/제조법 빌딩/글라스 하이볼/주재료 데킬라 = 30ml/부재료 민트 : 생라임주스 : 설탕 : 소다수 = 12ea : 10ml : 1tbsp : 60ml/장식 민트잎,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 테킬라, 민트, 생라임주스, 설탕, 소다수로 채워준다.3. 바스푼으로 잘 저어준다."
698,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FeArASKAMfgzhlSi2IT5FFKxYmP3tRhN53qlYLML7%3Ft%3D1447392267000,메트로폴리탄,알콜 도수 17도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 = 15ml/부재료 크렌베리주스 : 오렌지주스 = 15ml : 15ml/장식 라임,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 크렌베리주스, 오렌지주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
699,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FL7MZZseA7cI41NnJhnkRCKogpbNCcoeoqULbMTu2%3Ft%3D1447392267000,메트로폴리스,알콜 도수 20도/제조법 쉐이킹/글라스 칵테일/주재료 만다린보드카 : 화이트큐라소 = 30ml : 1splash/부재료 라임주스 : 크렌베리주스 = 1splash : 1splash,"/만드는 법/1. 얼음을 채운 쉐이커에 만다린보드카, 화이트큐라소, 라임주스, 크렌베리주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
700,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FORn0s7vXRXJ2XzrAwKtJljlAJswpoupk40Hykk6L%3Ft%3D1447392267000,메리위도우칵테일,분류 식후칵테일/알콜 도수 10도/제조법 스터링/글라스 칵테일/주재료 마라스치노체리리큐르 = 37ml/부재료 체리브랜디 = 37ml/장식 체리,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 마라스치노체리리큐르, 체리브랜디를 넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다."
701,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FyVGue4IMdWXYIJBtxL6fJMvhShFNpCvsIwhoRnDM%3Ft%3D1447392267000,메론티니,"알콜 도수 25도/제조법 쉐이킹/글라스 칵테일/주재료 캡틴모건럼 : 미도리 = 60ml : 30ml/부재료 파인애플주스 : 스위트앤사워믹스 = 90ml : 60ml/장식 오렌지, 체리","/만드는 법/1. 얼음을 채운 쉐이커에 캡틴모건럼, 미도리, 파인애플주스, 스위트앤사워믹스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
702,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FbIggyoo1VQLWy86FN7p16p2gVzAwSI2KwBMfPpjt%3Ft%3D1447392267000,메론볼,분류 롱드링크/알콜 도수 14도/제조법 쉐이킹/글라스 하이볼/주재료 보드카 : 미도리 = 30ml : 60ml/부재료 파인애플주스 = 120ml/장식 메론,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 미도리, 파인애플주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
703,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FJtdJmvw0NSslU6BHPoForcRX5cg2UrSTrHzMLMzu%3Ft%3D1447392267000,먼데이모닝,알콜 도수 11도/제조법 스터링/글라스 온더락/주재료 자파카럼 : 리커43리큐르 = 50ml : 25ml/부재료 핫워터 : 꿀 : 레몬칩 : 버터 = 100ml : 1tsp : 1tbsp : 1bstp/장식 시나몬스틱,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 자파카럼, 리커43리큐르, 핫워터, 꿀, 레몬칩, 버터를 넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다."
704,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FipANBMxhGzlV9Nnh3PZcljK6CXpLlrFFLnZeVeuC%3Ft%3D1447392267000,맨해튼,알콜 도수 20도/제조법 스터링/글라스 칵테일/주재료 스카치위스키 : 스위트베르뭇 = 30ml : 15ml,"/유래/19세기 중반부터 세계인들이 즐겨 마셨던 칵테일로 ‘칵테일의 여왕’이라고도 부른다. 맨해튼이라는 이름은 제19대 미국 대통령선거 때 윈스턴 처칠의 어머니가 맨해튼클럽에서 파티를 열었을 때 처음 선보인 칵테일이기 때문에 붙여졌다는 설과 메릴랜드주의 바텐더가 상처 입은 무장경비원의 사기를 북돋아주기 위해 만들었다고 하는 설 등 다양하다./만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 스카치위스키, 스위트베르뭇을  넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다.5. 메론 장식을 한다."
705,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FtqGDwOeMBVLoOkt9aPI2ShhOdpfu3vB9kNaADV7G%3Ft%3D1447392267000,멕시컨플래그,분류 쇼트드링크/알콜 도수 17도/제조법 플로팅/글라스 쉐리/주재료 데킬라 : 민트그린리큐르 = 30ml : 30ml/부재료 그레나딘시럽 = 30ml,"/만드는 법/1. 쉐리(혹은 샷) 글라스에 그레나딘시럽, 민트그린리큐르, 테킬라응 바스푼을 이용해 차례로 부어준다."
706,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FDOb4ARVDGgIKLpmVtSAkpDeCXRLuIkfivbV9CIbL%3Ft%3D1447392267000,멕시컨스탠드오프,알콜 도수 22도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 호세쿠엘보에스페살골드 : 파소아리큐르 = 30ml : 30ml : 30ml,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 호세쿠엘보에스페살골드, 파소아리큐르를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 체리 장식을 한다."
707,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FmkoJwNkYsOjIyWxoLcZVmt2gmF713cisD97FmCTy%3Ft%3D1447392267000,멕시컨선라이즈,분류 롱드링크/알콜 도수 17도/제조법 빌딩/글라스 하이볼/주재료 화이트데킬라 : 아마레또 = 30ml : 30ml/부재료 그레나딘시럽 : 오렌지주스 = 15ml : fill/장식 오렌지필,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 화이트테킬라, 아마레또, 그레나딘시럽, 오렌지주스로 채워준다.3. 바스푼으로 잘 저어준다."
708,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FGrCorZKQfgwN0f6uvHd0iXJbRXDR42KsoLYFzOLv%3Ft%3D1478838609000,멕시칸로제,알콜 도수 12도/제조법 쉐이킹/글라스 온더락/주재료 데킬라 = 20ml/부재료 스트로베리스냅스 : 우유 : 그레나딘시럽 = 10ml : 45ml : 15ml,"/만드는 법/1. 얼음을 채운 쉐이커에 테킬라, 스트로베리스냅스, 우유, 그레나딘시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
709,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FtmEwoA5kxs0O2V96XzlfZSWgn7a4Wb1ariCSCtXh%3Ft%3D1447392267000,매드해터,분류 롱드링크/알콜 도수 19도/제조법 쉐이킹/글라스 하이볼/주재료 보드카 : 피치스냅스 = 30ml : 30ml/부재료 레몬에이드 : 콜라 = 30ml : 30ml,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 피치스냅스, 레몬에이드, 콜라를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
710,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FV4rF3lf4ho4aZfHTqa4kgeAEQfIdMI6jZ0wNVmCR%3Ft%3D1447392267000,매드사이언티스트,알콜 도수 16도/제조법 쉐이킹/글라스 칵테일/주재료 블루베리스냅스 : 라즈베리스냅스 : 베일리스 = 22ml : 22ml : 22ml/부재료 그레나딘시럽 = 10ml,"/만드는 법/1. 얼음을 채운 쉐이커에 블루베리스냅스, 라즈베리스냅스, 베일리스, 그레나딘시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 오렌지필 장식을 한다."
711,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FEfBPO7CWK5d7Rrudr4p94gkDyRRNSKbgVjQ0Z9Uq%3Ft%3D1447392267000,매드불,분류 롱드링크/알콜 도수 24도/제조법 빌딩/글라스 하이볼/주재료 보드카 = 45ml/부재료 콜라 : 레드불 = 120ml : 120ml,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 보드카, 콜라, 레드불로 채워준다.3. 바스푼으로 잘 저어준다."
712,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fp6ZXhgHFrC1NLkJZCFCUSY46D06WzC8Eq1XBfdQT%3Ft%3D1447392267000,매드러스,분류 롱드링크/알콜 도수 24도/제조법 빌딩/글라스 하이볼/주재료 보드카 = 45ml/부재료 크랜베리주스 : 오렌지주스 = 120ml : 30ml/장식 라임웨지,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 보드카, 크랜베리주스, 오렌지주스로 채워준다.3. 바스푼으로 잘 저어준다."
713,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FgMbii8rwnznTIoT2jg5iUJNP0c7EBJlamJdLqdRc%3Ft%3D1447392267000,망고티니,분류 식전칵테일/알콜 도수 23도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 코인트루 : 망고리큐르 = 45ml : 15ml : 60ml,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 코인트루, 망고소다를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
714,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fcqeky9AQ4nYjbz5nvG8lhPjmRrNONmxPLFGHmrQP%3Ft%3D1447392267000,망고쿨러,분류 롱드링크/알콜 도수 0도/제조법 블렌딩/글라스 하이볼/부재료 망고 : 우유 : 라임 : 설탕 = 1ea : 100ml : 1ea : 2tsp,"/만드는 법/1. 블랜더에 망고, 우유, 라임, 설탕을 넣는다.2. 블랜더에 클러쉬드아이스를 넣고 블랜더로 10초간 갈아준다.3. 준비된 글라스에 따라준다."
715,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F4YBkiSJeTfpO7ebihMyZkGH6OomVkzKIkcGBISyX%3Ft%3D1447392267000,말리부콕,분류 롱드링크/알콜 도수 9도/제조법 빌딩/글라스 하이볼/주재료 말리부 = 30ml/부재료 콜라 = fill,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 말리부, 콜라로 채워준다.3. 바스푼으로 잘 저어준다.4. 라임웨지 장식을 한다."
716,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FyAzNmW4XNovB0dMAIEJfOIjBmbMoCZ6kxLvOeahr%3Ft%3D1447392267000,말리부베이브리즈,분류 롱드링크/알콜 도수 11도/제조법 블렌딩/글라스 하이볼/주재료 말리부 = 45ml/부재료 크렌베리주스 : 파인애플주스 = 60ml : 60ml,"/만드는 법/1. 블랜더에 말리부, 크렌베리주스, 파인애플주스를 넣는다.2. 블랜더에 클러쉬드아이스를 넣고 블랜더로 10초간 갈아준다.3. 준비된 글라스에 따라준다."
717,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Frhc0IQUvT4oectmtPqvKSA6np16OOo8EwHbYLcqT%3Ft%3D1447392267000,만다라이즈,알콜 도수 20도/제조법 빌딩/글라스 화이트와인/주재료 데킬라 : 만다리노 = 30ml : 90ml/부재료 오렌지주스 : 그레나딘시럽 = 60ml : 2dash,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 테킬라, 만다리노, 오렌지주스, 그레나딘시럽으로 채워준다.3. 바스푼으로 잘 저어준다."
718,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FKVTN5RcmG2LmldQCni1bjtchlNKKAToEGRUYnL6j%3Ft%3D1447392267000,마인드이레이져,알콜 도수 20도/제조법 빌딩/글라스 온더락/주재료 보드카 : 깔루아 = 60ml : 60ml/부재료 토닉워터 = 60ml,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 보드카, 깔루아, 토닉워터로 채워준다.3. 바스푼으로 잘 저어준다."
719,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FgOg8G98ZabRyRVBTRATFKcLbng4Jx3TmLrE8pS3u%3Ft%3D1447392267000,마이타이,분류 롱드링크/알콜 도수 22도/제조법 빌딩/글라스 하이볼/주재료 화이트럼 : 마이어스다크럼 : 아몬드리큐르 : 화이트큐라소 = 30ml : 15ml : 15ml : 15ml/부재료 스위트앤사워믹스 : 파인애플주스 = 30ml : 30ml,"/유래/마이타이란 타히티어로 ‘최고’라는 의미이다 오클랜드에 있는 폴리네시안 레스토랑인 ‘토레다 빅스’의 사장인 빅터 J 바지로가 고안한 트로피컬 칵테일이다. 장식의 화려함과 칵테일의 색 배합과 실루엣이 아름답기로 유명하다. 전 세계에 레시피가 알려져서 럼만 타면 즉석에서 만들 수 있도록 한 마이타이믹스, 완제품을 병에 담아 놓은 것 등 미국을 중심으로 다양한 제품이 나와 있다./만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 화이트럼, 마이어스다크럼, 아몬드리큐르, 화이트큐라소, 스위트앤사워믹스, 파인애플주스로 채워준다.3. 바스푼으로 잘 저어준다."
720,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FGaoLdc0kQpIIxS2KKVkgfI4wFoHO3uGZjnVDE7Wi%3Ft%3D1447392267000,마이애미,알콜 도수 20도/제조법 쉐이킹/글라스 칵테일/주재료 화이트럼 : 민트리큐르 = 45ml : 15ml/부재료 레몬주스 = 1dash,"/만드는 법/1. 얼음을 채운 쉐이커에 화이트럼, 민트리큐르리큐르, 레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 올리브 장식을 한다."
721,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F74yzTdgqePhYWqKEShLveH7viLthYqIoveoAzjFe%3Ft%3D1447392267000,마데리아민트플립,분류 나이트 캡 칵테일/알콜 도수 13도/제조법 쉐이킹/글라스 칵테일/주재료 마데이라 : 초콜릿민트리큐르 = 45ml : 30ml/부재료 계란 : 설탕 = 1ea : 1tsp,"/만드는 법/1. 얼음을 채운 쉐이커에 마데이라, 초콜릿민트리큐르, 계란, 설탕을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
722,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F7wH4ULTontwnVl9yN5dSQTkdpnmfdos2e7tMBTO0%3Ft%3D1447392267000,리프이어,알콜 도수 18도/제조법 쉐이킹/글라스 칵테일/주재료 진 : 스위트베르뭇 : 그랑마니엘 = 60ml : 15ml : 15ml/부재료 레몬주스 = 7ml/장식 레몬트위스트,"/만드는 법/1. 얼음을 채운 쉐이커에 진, 스위트베르뭇, 그랑마니엘, 레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
723,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FU0AarVuLcAWkdSDAMeW7CakKp45jXrWsS2HthSRS%3Ft%3D1447392267000,리틀레드테디,알콜 도수 18도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 카카오브라운리큐르 = 22ml : 22ml/부재료 그레나딘시럽 = 15ml,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 카카오브라운리큐르, 그레나딘시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
724,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F9Uxjtq5XGRGy6f4wFpSasBiDBRtpnwpYdm77sZxR%3Ft%3D1447392267000,리틀딩기,"분류 롱드링크/알콜 도수 25도/제조법 빌딩/글라스 하이볼/주재료 캡틴모건럼 : 말리부 = 60ml : 60ml/부재료 크렌베리주스 : 파인애플주스 : 오렌지주스 = 60ml : 30ml : 30ml/장식 파인애플웨지, 오렌지슬라이스","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 캡틴모건럼, 말리부, 크렌베리주스, 파인애플주스, 오렌지주스로 채워준다.3. 바스푼으로 잘 저어준다.4. 소금 장식을 한다."
725,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FlCeUCrrcVD1Bi9g7bA2qDiwzvHRP4VQGHxdAuFRE%3Ft%3D1447392267000,리틀그린페리,분류 나이트 캡 칵테일/알콜 도수 22도/제조법 쉐이킹/글라스 칵테일/주재료 압상트 : 앙고스트라비터 = 30ml : 1dash/부재료 물 : 레몬주스 : 계란흰자 = 30ml : 10ml : 2tsp,"/만드는 법/1. 얼음을 채운 쉐이커에 압상트, 앙고스트라비터, 물, 레몬주스, 계란흰자를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 레몬트위스트 장식을 한다."
726,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FNL1mPjAyEJOQhXcImmpkCP9rvWQ0wUnTTGrJpxOP%3Ft%3D1447392267000,리퀴드코카인,분류 쇼트드링크/알콜 도수 17도/제조법 빌딩/글라스 샷/주재료 바카디151 : 예거마이스터 = 15ml : 15ml/부재료 시나몬스냅스 = 15ml,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 바카디151, 예거마이스터, 시나몬스냅스로 채워준다.3. 바스푼으로 잘 저어준다."
727,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FCzybPQfDVOvKNNsG8O3ltkVWUIgXVWlMSrCf33Y2%3Ft%3D1447392267000,리츠피즈,분류 식전칵테일/알콜 도수 18도/제조법 빌딩/글라스 샴페인/주재료 샴페인 : 블루큐라소 : 아마레또 = 90ml : 1dash : 1dash/부재료 레몬주스 = 1dash/장식 라임,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 샴페인, 블루큐라소, 아마레또, 레몬주스로 채워준다.3. 바스푼으로 잘 저어준다."
728,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FvuBwvvCc9MlXtEYFtOrmI3gWGaTQf9n6sCQ8jhT0%3Ft%3D1447392267000,리솔루션마티니,알콜 도수 18도/제조법 쉐이킹/글라스 칵테일/주재료 진 : 애프리콧브랜디 = 90ml : 30ml/부재료 생레몬주스 = 15ml,"/만드는 법/1. 얼음을 채운 쉐이커에 진, 애프리콧브랜디, 생레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
729,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FIAerutzmFH2wE29G7VNssXWmLQZ10dRrYAZyw6JA%3Ft%3D1447392267000,리브잇투미,알콜 도수 14도/제조법 스터링/글라스 칵테일/주재료 진 : 마라스치노체리리큐르 = 45ml : 10ml/부재료 라즈베리시럽 : 레몬주스 = 1tsp : 1tsp,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 진, 마라스치노체리리큐르, 라즈베리시럽, 레몬주스를 넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다."
730,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FWcKZaeLauY7UBUgl0fOhu1P5HePqBNmbwyHRWfQT%3Ft%3D1447392267000,리버티칵테일,알콜 도수 20도/제조법 빌딩/글라스 온더락/주재료 화이트럼 : 칼바도스 = 22ml : 22ml/부재료 설탕 : 라임웨지 = 1tsp : 1ml,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 화이트럼, 칼바도스, 설탕, 라임웨지로 채워준다.3. 바스푼으로 잘 저어준다.4. 라임 장식을 한다."
731,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FrxZQ4DU42n9gIOYizFlhunYb0dD4lulWUIseOBpp%3Ft%3D1447392267000,루드코스모폴리탄,알콜 도수 12도/제조법 쉐이킹/글라스 칵테일/주재료 화이트데킬라 : 코인트루 = 60ml : 22ml/부재료 크렌베리주스 : 라임스퀴즈 = 60ml : 1ea/장식 레몬슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 화이트테킬라, 코인트루, 크렌베리주스, 라임스퀴즈를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
732,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fxv4ife3XBCfYJcANHN9Sy0AvCLCLaOhdXsvsH5r1%3Ft%3D1447392267000,롱비치아이스티,분류 롱드링크/알콜 도수 23도/제조법 빌딩/글라스 하이볼/주재료 보드카 : 럼 : 진 : 화이트큐라소 = 15ml : 15ml : 15ml : 15ml/부재료 스위트앤사워믹스 : 크렌베리주스 = 60ml : fill/장식 레몬슬라이스,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 보드카, 럼, 진, 화이트큐라소, 스위트앤사워믹스, 크렌베리주스로 채워준다.3. 바스푼으로 잘 저어준다."
733,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fp4lUziQUjtfUxvzpXP0Y0MtchNGctAhiKgnPNg7m%3Ft%3D1447392267000,로키마운틴머더퍼커,분류 쇼트드링크/알콜 도수 29도/제조법 쉐이킹/글라스 샷/주재료 캐나디언위스키 : 아마레또 = 15ml : 15ml/부재료 라임주스 = 15ml,"/만드는 법/1. 얼음을 채운 쉐이커에 캐나디언위스키, 아마레또, 라임주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 레몬슬라이스 장식을 한다."
